edge,MAE,RMSE
Park_57toMadison_57,2.904732979105707,3.648661278239075
8_35to8_36,2.8990756153275536,3.6178713322194307
8_43to8_44,2.8591344334200146,3.606502299911491
6_57to7_57,2.86952381649382,3.5935517202816922
Park_50toLexington_50,2.790375728014614,3.5916450511117364
5_48to5_47,2.8260042753015315,3.5914700213838575
Lexington_55toPark_55,2.824513539601463,3.5801232023434677
Lexington_53toPark_53,2.785265960657379,3.563428465354306
7_44to7_43,2.828261038529991,3.5541461586981544
9_46to9_45,2.8297059371279447,3.5469239674552817
7_39to8_39,2.7907324030753404,3.541673935345812
Park_31toPark_32,2.7397796765495968,3.5281320907545815
Madison_42toMadison_43,2.7959986206215306,3.5219885783035063
9_40to9_39,2.7983309562155556,3.5195591941239477
Lexington_39toPark_39,2.7875519759329928,3.517873764706286
7_35to7_34,2.8046811536838785,3.5124808752479044
Lexington_41toPark_41,2.810836731617153,3.507110869436205
Madison_40toPark_40,2.805792176734022,3.486455548537442
9_34to8_34,2.731111656295687,3.4793977320625937
Madison_55toMadison_56,2.750641509837603,3.4681177754634596
7_34to7_33,2.774502955917127,3.463999387251165
7_51to7_50,2.6863196418870703,3.447032279420708
Park_34toMadison_34,2.6817234861173596,3.4231421926012677
Lexington_37toPark_37,2.7252063386358727,3.4217282787818806
7_53to7_52,2.687452980053627,3.4169747982314664
Madison_35toMadison_36,2.733824594856318,3.4146450307847647
5_55to5_54,2.680753302508039,3.4139927035249698
5_52toMadison_52,2.712324456395995,3.413125569733239
7_46to7_45,2.714795706195595,3.404179013995922
Park_35toMadison_35,2.6828802406317496,3.3864661212095064
Lexington_57toPark_57,2.6726596340306723,3.377865888866844
6_56to6_57,2.6673253503224457,3.3759017739118895
6_35to6_36,2.680473323242041,3.3711097726816317
6_43to7_43,2.6493396497121644,3.3563879532125473
6_56to5_56,2.642032729786625,3.3549103506722804
9_44to9_43,2.665775074772256,3.349721526406067
5_34to5_33,2.6108788096422453,3.319945670104333
Lexington_35toPark_35,2.6262438270912747,3.3186775441595695
Madison_38toPark_38,2.5990042346953546,3.318026202169971
9_48to9_47,2.6363870880202556,3.3090083510406494
7_48to7_47,2.6243906410006175,3.3000961372316064
5_35to5_34,2.6020579327657773,3.3000130146559568
8_32to8_33,2.596897262155411,3.259826834496101
5_34to6_34,2.567260915551704,3.246363047012876
Lexington_41toLexington_42,2.5671595891975505,3.2230894581645586
9_50to9_49,2.553196188080935,3.2180010435790876
Park_54toLexington_54,2.564197419565665,3.2118172664828855
5_57to5_56,2.5412168022143766,3.194811351978252
Lexington_39toLexington_40,2.528318242130109,3.189632420336629
8_31to8_32,2.451633092222739,3.1277144296137833
6_51to7_51,2.4426563681607645,3.114400536747326
6_32to6_33,2.4514289527877784,3.094639170420522
Park_32toPark_33,2.43981490070584,3.074025282422478
9_52to9_51,2.4748138694016615,3.066949347416039
5_50to5_49,2.4517007201721515,3.045581879908086
6_32to5_32,2.409502950657646,3.0166612899760272
5_35to6_35,2.392995534195477,3.0072655237180665
Park_52toLexington_52,2.3781470379401894,3.0029220916528248
Madison_39to5_39,2.3755193232214458,2.9964617006901375
5_41to5_40,2.308318518521914,2.98097069036552
9_36to9_35,2.3496322138369545,2.976609936595698
6_53to7_53,2.3782683995587206,2.9734150953958514
Lexington_51toLexington_52,2.34799359695061,2.9500355090275914
7_43to8_43,2.3499501305198502,2.937072813899177
6_55to7_55,2.328577864330898,2.9263795291685053
6_45to7_45,2.3523701221635043,2.9245275695495727
6_47to7_47,2.316937605861365,2.897300376788267
9_42to8_42,2.2804628237582407,2.8964549966172863
7_37to8_37,2.3111383365684106,2.8860913476112073
Lexington_53toLexington_54,2.2803746347086338,2.875848745853674
8_46to7_46,2.300506589238184,2.8721687113659824
6_57to5_57,2.271984110708338,2.865689246192897
7_44to6_44,2.236268489541765,2.858026180726727
Lexington_47toLexington_48,2.2704603364216736,2.842695591073359
Lexington_33toPark_33,2.253494858854574,2.841751255390325
8_44to7_44,2.237771934159555,2.8401205941293433
Lexington_45toLexington_46,2.218418339515956,2.806485249889712
Lexington_49toLexington_50,2.241351092777151,2.7989328025702553
9_43to9_42,2.2242479414345184,2.7893693305157097
5_54toMadison_54,2.214165316836901,2.7827545262466913
7_51to8_51,2.193409329671504,2.7780480441880386
7_35to8_35,2.189151122143312,2.7566231943549955
7_49to8_49,2.1735686557884057,2.747219942917839
Madison_36toPark_36,2.179041125883246,2.744878357017646
7_45to8_45,2.1645305342465084,2.742771220829465
7_34to6_34,2.208772461239441,2.740037744550213
Madison_56toMadison_57,2.181669061620032,2.736087414890961
Lexington_37toLexington_38,2.195855901728976,2.727086970136516
6_42to7_42,2.140739032619673,2.7122507202199193
Lexington_43toLexington_44,2.1734729295493755,2.71203020604532
5_39to5_38,2.094116089150788,2.7048134765771934
7_40to6_40,2.164792707588062,2.6786080067773046
8_42to7_42,2.1429940718099334,2.6769596301570533
8_40to7_40,2.152250230124719,2.6675648278752733
6_31to6_32,2.0827227110365705,2.6638762629302604
Madison_34toMadison_35,2.1220494936849503,2.659313245590815
7_46to6_46,2.1401019299116477,2.6580728627534427
9_44to8_44,2.1188757968203964,2.657136624877641
7_52to7_51,2.0998350641424315,2.6544498869424986
7_57to7_56,2.0584256852418794,2.6046025784164053
7_47to8_47,2.053195172118028,2.5991345967589528
8_38to7_38,2.039013224765059,2.583795143377004
Park_48toLexington_48,2.083312439211697,2.5827961432118927
Lexington_35toLexington_36,2.063825976866491,2.5774245733664056
8_48to7_48,2.057910732316242,2.564192315780305
Madison_32toMadison_33,2.051828990279701,2.5623626663692347
9_34to9_33,1.9990620726581245,2.5610747815584527
7_53to8_53,2.0442129077396074,2.55190192848032
5_57to6_57,2.0313313884826427,2.541203373080388
8_36to7_36,2.0273085151131456,2.534526510322362
Park_33toMadison_33,2.0127220000414594,2.531936946111548
7_50to7_49,2.021975384107943,2.522551625496145
5_37to5_36,2.0051383194367274,2.506148073294719
7_36to6_36,2.001276555857499,2.5011330297647927
9_38to8_38,2.010074670941491,2.48829106864515
9_32to8_32,1.9745301041412127,2.474725631137893
6_41to7_41,1.9711152890603263,2.4687578893827684
9_54to9_53,1.9786567004409954,2.462826327469871
8_39to9_39,1.9407114104252663,2.4536434905902045
7_41to8_41,1.9437438981556612,2.438503608236417
9_40to8_40,1.9706349263521066,2.438467457826738
Park_56toLexington_56,1.9504224821285352,2.432771066367087
Madison_37to5_37,1.8820362427584787,2.4180832442656097
7_38to6_38,1.9274664815935847,2.4030345915363758
7_55to8_55,1.8993902581338045,2.399811548108698
9_36to8_36,1.937752835444704,2.3945973699558443
5_56toMadison_56,1.910185142664726,2.394419151291084
7_48to6_48,1.8656654197721798,2.3891360585465384
6_39to7_39,1.8346945149611267,2.3671076188809503
8_50to7_50,1.87823081428853,2.3602737107100107
8_34to8_35,1.876293016770008,2.350694614289455
6_33to6_34,1.869926817705361,2.3487554111837485
Madison_34to5_34,1.8782482189758378,2.32878328683826
8_30to8_31,1.8452303253745106,2.3278675028394424
8_37to9_37,1.8663650504322422,2.327448892408454
5_36to5_35,1.8345017499009704,2.316774862609306
Park_46toLexington_46,1.8375145030977094,2.308532764391528
5_56to5_55,1.803237168632621,2.2858642669811715
9_46to8_46,1.815472897514611,2.2746827456443985
Madison_31toMadison_32,1.7774174127082072,2.2535173029199105
Lexington_31toPark_31,1.7676177451349402,2.251529390432308
8_42to9_42,1.7720731236823382,2.245128550530237
Madison_41toMadison_42,1.7696248779497674,2.2286436455886296
9_48to8_48,1.7575795131440017,2.216635747360177
9_56to9_55,1.771042035271856,2.215995772058799
5_54to5_53,1.7565264771957054,2.201869367356847
Lexington_33toLexington_34,1.7438410632595374,2.184221835930542
8_52to7_52,1.7342701019034488,2.1709392640052587
6_30to6_31,1.703835186809296,2.163943969877019
7_50to6_50,1.7037533818904294,2.1573558915800475
6_42to6_43,1.695740997921533,2.150482255220386
8_42to8_43,1.692841079927813,2.148986328843681
9_35to9_34,1.696715046090185,2.142392988326978
8_34to7_34,1.6963039974208063,2.1275727492980514
5_33to6_33,1.6567250692366806,2.111168643777943
7_36to7_35,1.6756566732226,2.105726712282349
6_37to7_37,1.6860775983859253,2.1022116360908356
Madison_35to5_35,1.6788904248012986,2.088036685733352
Lexington_55toLexington_56,1.6401806054085677,2.0877225792719503
7_55to7_54,1.6537912299616333,2.083292534617341
6_30to5_30,1.6473925286743605,2.070029064084541
8_41to9_41,1.6181193609691615,2.0601695897363985
Park_44toLexington_44,1.6235708207517372,2.050029701680099
5_58to5_57,1.6401599967507543,2.04303842805623
9_50to8_50,1.6220188501347053,2.0344379311863667
7_56to7_55,1.6038520736830566,2.0025556940156473
Madison_32toPark_32,1.5676436027318068,1.9911239503650324
8_32to7_32,1.5645645330327533,1.950749152373668
8_34to9_34,1.4948491860298636,1.886477971056418
7_58to7_57,1.4994116248540248,1.8649162860485304
7_32to6_32,1.4855195653953264,1.864654400979196
8_43to9_43,1.4827284548397817,1.856126008519518
8_41to8_42,1.4640064106580213,1.8511964066371394
8_35to9_35,1.4603516223625292,1.845107622090157
7_54to7_53,1.448808104005834,1.8374400162274365
7_52to6_52,1.4541710882332468,1.8330047637593696
Lexington_31toLexington_32,1.432277262286718,1.8021869676268794
Park_42toLexington_42,1.437718072274674,1.8003165911005017
Madison_57toPark_57,1.4109710349548839,1.7781097947037183
Park_31toMadison_31,1.4237532430847093,1.7730705588453328
Madison_30toMadison_31,1.3961354588363415,1.7701698626951752
8_54to7_54,1.40092040313568,1.7665442688511979
7_33to7_32,1.405391668104593,1.762766473950014
5_31to6_31,1.390374430756384,1.7545524474321388
5_57toMadison_57,1.3699116203641866,1.7497098350757472
9_52to8_52,1.3790435316496672,1.7369190024124406
8_45to9_45,1.361145186332425,1.7283998833802474
9_58to9_57,1.3542234032373575,1.6945916896180775
9_54to8_54,1.3545636671071786,1.687766461181727
6_34to6_35,1.3245532765365937,1.6535529320179023
8_57to7_57,1.3281200886478448,1.652858910095231
8_30to7_30,1.2996352599960799,1.6352583205996756
6_35to7_35,1.292652561307335,1.6341167570553006
7_40to7_39,1.28564255530896,1.6315233136149243
9_56to8_56,1.2900845480424927,1.620511563356544
9_57to8_57,1.273288963174235,1.6070002304320385
7_56to6_56,1.2257631615415578,1.5464028756214014
7_54to6_54,1.2343136439781237,1.5422133173066044
8_56to7_56,1.2286607617408498,1.5124280202259925
8_47to9_47,1.1838037954504166,1.49821406144295
8_56to8_57,1.1513894357782137,1.4908478954890076
Park_40toLexington_40,1.1755114992556355,1.4468831051026012
7_57to8_57,1.137777857503265,1.4310369038152095
6_34to7_34,1.1186669258605957,1.4237454940524772
7_33to8_33,1.134630224890809,1.4206341880895625
Madison_30toPark_30,1.1177597487032374,1.4085949907827626
9_30to8_30,1.097786137920324,1.3957771335310796
9_39to9_38,1.1007599572504014,1.3849100682989672
Madison_33toMadison_34,1.102289429676059,1.3730925253523045
9_37to9_36,1.080594318037281,1.3671177539495407
9_41to9_40,1.058346998943622,1.3418390343185775
8_33to8_34,1.0500256714391614,1.3392517784595632
8_49to9_49,1.0542532238587934,1.3355336839760683
Park_31toPark_30,1.0220964453923875,1.2931878802515533
Madison_33to5_33,1.0178325476955572,1.2825394464933673
8_51to9_51,0.9569273359066114,1.2246774826779092
9_58to8_58,0.9729441969772961,1.2189399094777231
5_30toMadison_30,0.9694872362719127,1.2026742470907923
Madison_31to5_31,0.9628515785127132,1.1965368708973607
8_33to9_33,0.9487442253412505,1.1928443337052361
Park_38toLexington_38,0.9567335519674504,1.1833378924124103
7_58to6_58,0.950713796570871,1.1720724763357742
6_33to7_33,0.9259609379038469,1.1677955323439566
9_45to9_44,0.9235735884252904,1.1507678177337495
Lexington_50toLexington_51,0.9134322437520863,1.1481168696682398
Lexington_54toLexington_55,0.9084841386487064,1.1342321442959447
Lexington_52toLexington_53,0.8983956391342027,1.1288377555701847
9_47to9_46,0.8833006519664748,1.1007102998065397
5_32to5_31,0.8591175095872151,1.071536454010941
9_49to9_48,0.8572994283288761,1.0645923567046327
5_33to5_32,0.8217974211997575,1.0549555127273966
Lexington_48toLexington_49,0.8412079072550867,1.0512311997426904
Lexington_46toLexington_47,0.8314934804581872,1.0467961829623074
5_58toMadison_58,0.8372506351463112,1.0421225255972604
9_51to9_50,0.8066454072596212,1.0139891383274757
Lexington_42toLexington_43,0.8034247432139824,1.0057864304806123
Lexington_40toLexington_41,0.7880620799480409,0.9945769118905889
7_30to6_30,0.7948303876321816,0.9941951784892676
Lexington_34toLexington_35,0.784101591205026,0.9889687133194861
Lexington_44toLexington_45,0.7743873688666563,0.97060106661289
Lexington_38toLexington_39,0.7598948071991339,0.9612159701497206
Park_36toLexington_36,0.7783097521216107,0.9537805705861223
Park_57toLexington_57,0.751580569792551,0.9411965459328087
8_53to9_53,0.7434555517254532,0.9382485757021215
9_53to9_52,0.7471225821783801,0.9239344425308311
Madison_57toMadison_58,0.7398705054182306,0.9171898681148118
Lexington_36toLexington_37,0.7243365793927752,0.9014255034334355
9_33to9_32,0.7081384709584324,0.8885820461888425
7_31to8_31,0.6791524568009033,0.8505706255461236
9_57to9_56,0.6736812163278725,0.833208306485575
5_31to5_30,0.6592772482697633,0.8179918212410681
9_55to9_54,0.6457799945812523,0.8054641506017952
Park_57toPark_58,0.6481054423877177,0.8025283925159329
Lexington_56toLexington_57,0.6259536726374819,0.7768987084131278
8_55to9_55,0.5822884413138224,0.7389139946002208
6_57to6_58,0.5840033204422659,0.7209240385018683
Park_34toLexington_34,0.5797307267327437,0.715344258505305
7_32to7_31,0.5421316102560563,0.6734586224529384
Lexington_32toLexington_33,0.5100385205413409,0.6379375210103131
6_31to7_31,0.5108724119498618,0.6305065072606946
8_58to7_58,0.46435588021930624,0.5731213077187206
6_58to5_58,0.4446201054977962,0.5474370281249463
Park_32toLexington_32,0.4287910967042232,0.5305551678359575
Madison_58toPark_58,0.40627519412235713,0.504958481162064
8_57to9_57,0.39603718308210517,0.48823190511872505
8_57to8_58,0.33628100719198034,0.3981423649486921
9_32to9_31,0.2656219398511929,0.3150205629763653
7_31to7_30,0.22028199881088562,0.26768034319549283
Park_30toLexington_30,0.1925993959824856,0.21799403687367241
9_31to9_30,0.15260435711673154,0.1680677573116034
Lexington_30toLexington_31,0.15280762303443116,0.1664258643798479
Lexington_57toLexington_58,0.14427933048672834,0.14568186640594463
Park_58toLexington_58,0.14427933048672834,0.14568186640594463
8_31to9_31,0.14427933048672834,0.14568186640594463
