edge,MAE,RMSE
Park_55toMadison_55,3.691526392916743,4.7410785444839645
6_39to6_40,3.7608573880839984,4.73528299553711
5_39to6_39,3.7293841255011557,4.72887862421576
Park_39toMadison_39,3.7627490600302966,4.726544754113543
Park_56toPark_57,3.6731781249079725,4.706187934242341
8_39to8_40,3.730303647087851,4.696991217874678
5_38toMadison_38,3.74901931601636,4.6909719947553254
5_46toMadison_46,3.6884171255421796,4.686054739683522
Park_30toPark_31,3.650873457628555,4.676619835472464
7_42to6_42,3.3369973452980646,4.666828736562261
6_53to6_54,3.7010210833385098,4.650581406512148
5_53to5_52,3.63992651612041,4.645483530678884
Park_53toPark_54,3.711258669441532,4.620471829181801
7_45to7_44,3.625061763223524,4.619748565455608
5_45to5_44,3.5995183143921032,4.560611441668727
Madison_53toMadison_54,3.611876294870461,4.54916998044433
Madison_37toMadison_38,3.6300129864454225,4.529829771049965
6_38to5_38,3.5609004439676735,4.455921774984221
5_49to5_48,3.5410362162805677,4.455176433542646
Madison_44toPark_44,3.5250187520114022,4.4385944488927365
8_37to8_38,3.483428369523038,4.396396022685951
Park_37toPark_36,3.5118511675687882,4.3858190038363345
Lexington_49toPark_49,3.4828723972622093,4.385134579221666
Madison_56toPark_56,3.4357466668366428,4.378934253903203
5_47to5_46,3.529206002346529,4.370684742925805
7_47to7_46,3.418514126715893,4.348010239341088
8_38to8_39,3.420233394066811,4.293724090272883
6_54to5_54,3.395181219354634,4.291532847439666
5_48toMadison_48,3.4144783819594213,4.280711552455293
6_37to6_38,3.3776971769676205,4.2800249328229665
8_40to8_41,3.3733250610461587,4.214617848301164
5_44to5_43,3.3012061739358454,4.1991494132522975
Park_55toPark_56,3.30829446489891,4.181418593502343
5_51to5_50,3.301813738838923,4.172169046090518
9_38to9_37,3.292068608117135,4.168086698495246
Madison_54toMadison_55,3.2709715359076568,4.1432190138885145
5_32toMadison_32,3.2908847927436393,4.138932439782196
6_36to5_36,3.3252878534811225,4.135228484935726
5_37to6_37,3.294823075352966,4.127607640945423
Lexington_47toPark_47,3.2668822956977626,4.122580235251143
Park_37toMadison_37,3.2835800206130963,4.1225713912498385
Park_33toPark_32,3.1886323183237093,4.077157366459467
7_41to7_40,3.2560784589790996,4.0639253369754345
5_50toMadison_50,3.1648220169099397,4.035963141751099
5_46to5_45,3.181714121841618,4.012409296823466
Park_35toPark_34,3.086246392931694,3.906678947812853
Lexington_43toPark_43,3.1101980731562557,3.897228584148907
Madison_41to5_41,3.0701607744675528,3.867861649764947
Lexington_51toPark_51,3.075559105490436,3.854596619204973
7_39to7_38,3.0151289087338258,3.848524440629718
8_35to8_36,3.033811848330489,3.8288166023495385
8_43to8_44,3.037830306742475,3.8180302566651743
6_55to6_56,3.0455794052326706,3.811973109570621
5_48to5_47,3.0100029125824728,3.805377990886799
9_42to9_41,2.967722605064493,3.7808374985959308
Lexington_34toPark_34,3.0448739032707106,3.7787455911407606
Park_50toLexington_50,2.923504688739085,3.748469369887236
7_44to7_43,2.990419603350476,3.741804769564348
Lexington_53toPark_53,2.913581294847983,3.7260859667660773
6_57to7_57,2.969557428829383,3.7172924447123377
7_35to7_34,2.9610034319892766,3.7161656515879673
Madison_42toMadison_43,2.970285857724211,3.7154019424969
Park_57toMadison_57,2.9140872517043555,3.706662502294547
9_40to9_39,2.899633537381501,3.663891494512563
9_46to9_45,2.926758649806098,3.660368357378306
Madison_40toPark_40,2.9201167362339695,3.651305738017521
Lexington_55toPark_55,2.8847820906489567,3.6402269196791073
Park_31toPark_32,2.815136716243515,3.6364439124962775
Madison_55toMadison_56,2.8736943245844646,3.629557111326613
7_39to8_39,2.8422886507971077,3.6220690401013322
Lexington_41toPark_41,2.8646074784429674,3.6016740445187083
7_51to7_50,2.803844583012263,3.5948514817796458
Lexington_39toPark_39,2.838282241168246,3.5692851077769774
7_34to7_33,2.8312387462230295,3.5581457671072907
7_46to7_45,2.815418314106082,3.5575350549748257
9_34to8_34,2.820567255922655,3.553791187135414
Madison_35toMadison_36,2.838947102779509,3.552813470652445
5_52toMadison_52,2.832890875192523,3.5525476562331075
6_35to6_36,2.8237354789845193,3.539200291724163
6_56to6_57,2.7804175257047885,3.5387842430073944
7_48to7_47,2.8082675412190565,3.5323343750009935
5_55to5_54,2.752293274038829,3.5181953144745894
Lexington_37toPark_37,2.8138086166335707,3.515139521295449
7_53to7_52,2.7490081059355567,3.5097284975396503
Lexington_57toPark_57,2.7685421083050867,3.506711747085835
Park_34toMadison_34,2.747994572439001,3.4945844857791655
Park_35toMadison_35,2.791273026265481,3.4940951520932213
5_35to5_34,2.7490823766135426,3.474026609934968
9_44to9_43,2.7668365945632827,3.4656322845301917
9_48to9_47,2.7499844590889198,3.4599376117349294
8_32to8_33,2.7390144810705577,3.4549371061749206
6_43to7_43,2.7276320802779037,3.4418835545632414
6_56to5_56,2.7359846544112054,3.43408292773582
5_34to5_33,2.6859123579441455,3.4330140671756935
Madison_38toPark_38,2.6839719407282256,3.4058683210945366
Lexington_35toPark_35,2.6850706885940383,3.4027624417587754
Lexington_41toLexington_42,2.705074085480456,3.3962435355345084
9_50to9_49,2.676574565257952,3.3709695763361567
5_34to6_34,2.6692355599245654,3.357720199708358
Park_54toLexington_54,2.662634924469936,3.3089085759394754
Lexington_39toLexington_40,2.6147389422571274,3.2731556545030482
5_57to5_56,2.6191788291682974,3.2705604852978913
6_32to6_33,2.580848413455201,3.256725558110382
8_31to8_32,2.580334527784682,3.2558892637231467
6_51to7_51,2.5453630966489484,3.239389104664725
5_50to5_49,2.5933105448271467,3.236717857019661
9_52to9_51,2.6146217253639423,3.2357326948503844
Park_32toPark_33,2.519262132776913,3.1923578198029783
Park_52toLexington_52,2.525052736329141,3.162648818023014
6_32to5_32,2.5255019686247686,3.1619986391795707
6_53to7_53,2.4747838135617477,3.1208826460279835
5_41to5_40,2.427911228402024,3.1106619613157154
5_35to6_35,2.476553388113131,3.109363595226349
6_55to7_55,2.456788994760579,3.0903411906977176
9_36to9_35,2.4253706529918846,3.0836672102903075
Lexington_51toLexington_52,2.4387631413984643,3.080000093678704
Madison_39to5_39,2.437002103218161,3.0496066313744965
6_47to7_47,2.4185247880497283,3.033386635706037
6_45to7_45,2.4422988993279326,3.032827846884012
6_57to5_57,2.3971232891846057,3.009933797244925
7_43to8_43,2.4084467940104854,3.0098643382646566
9_42to8_42,2.3869793929627865,3.0046955587986726
Lexington_53toLexington_54,2.3743206548077627,2.9989990630931693
7_44to6_44,2.3710023174719073,2.996506780198267
8_44to7_44,2.3150763806379167,2.966908196070427
Lexington_33toPark_33,2.3540648816938354,2.9588685170989164
9_43to9_42,2.324867340092291,2.9509760025524354
Lexington_47toLexington_48,2.376455725748906,2.946160026204046
8_46to7_46,2.3557023340988583,2.9443719021430397
7_37to8_37,2.353886925141629,2.941882019828156
5_54toMadison_54,2.3230551448429684,2.9072239843673233
Madison_36toPark_36,2.348744236334633,2.901159116608575
Lexington_45toLexington_46,2.291503735616618,2.8911393582943714
7_51to8_51,2.285429099277254,2.878096452775707
Lexington_49toLexington_50,2.301980061647813,2.8764927677918593
5_39to5_38,2.2105378602441808,2.8463064984059767
Madison_56toMadison_57,2.2639398110239983,2.84471771827267
7_45to8_45,2.235734944596483,2.843502358684235
Lexington_43toLexington_44,2.28042808959254,2.840319221680812
7_34to6_34,2.287876343514274,2.832923487675354
7_52to7_51,2.247089984767477,2.8216358294432187
6_31to6_32,2.229208508174958,2.818608983888846
6_42to7_42,2.229961237449035,2.8164728394339766
Lexington_37toLexington_38,2.2626522631171593,2.80911528148905
7_49to8_49,2.2264632711606542,2.808812450305277
7_40to6_40,2.275904218735226,2.807158002730408
7_35to8_35,2.221242663364749,2.7977541690170677
Madison_34toMadison_35,2.224881730938129,2.7823341413950824
8_40to7_40,2.2293706484614546,2.782005490044475
9_44to8_44,2.216160378350691,2.7808772076206094
8_42to7_42,2.2334783196585604,2.7782627909534634
7_46to6_46,2.2331734995644594,2.763586669902234
Park_48toLexington_48,2.192238514165167,2.730712906427627
7_47to8_47,2.1466658640121574,2.713767492080154
7_57to7_56,2.156995376883152,2.7137126660959745
8_48to7_48,2.1814689811310366,2.7056805528697785
5_37to5_36,2.1556104099607993,2.703470471126845
7_50to7_49,2.143623886365964,2.6866916641155205
7_53to8_53,2.1476901062401135,2.6857934024121937
8_38to7_38,2.106095106267186,2.684018281925494
Lexington_35toLexington_36,2.1551541052523686,2.6802798627079993
5_57to6_57,2.1250336221668453,2.671542293474328
9_34to9_33,2.088446356952148,2.659440763174754
9_38to8_38,2.134542241720382,2.6573179275201944
Madison_32toMadison_33,2.1099084337621985,2.6544567368273726
Park_33toMadison_33,2.11132433549484,2.6473942582008987
8_36to7_36,2.119441588982184,2.637242766181387
6_41to7_41,2.105211229150491,2.6323842790069136
9_54to9_53,2.077142886611704,2.605633808458977
9_32to8_32,2.0679564483260195,2.596739938595807
9_40to8_40,2.1002562020611046,2.5909299680340294
7_41to8_41,2.076808654879552,2.58886823746758
7_36to6_36,2.0653340654191608,2.5830057548722065
Park_56toLexington_56,2.077732945021344,2.5724086755225586
Madison_37to5_37,2.0336476122368334,2.5668873426572296
7_38to6_38,2.041930529366735,2.5556513221937593
8_39to9_39,2.0384360731543314,2.5486750218482146
7_55to8_55,1.9953876495966258,2.519225036549362
7_48to6_48,1.9618931577850172,2.5181076125621327
9_36to8_36,2.0220235425127657,2.5165728008487607
8_34to8_35,1.973117496874217,2.5004021793479714
6_39to7_39,1.9504530427406621,2.4993261642067877
5_56toMadison_56,1.9885802358116582,2.497252505220935
6_33to6_34,2.004584056774986,2.496977959099724
8_50to7_50,1.9907158305729156,2.4957097753585296
8_37to9_37,1.9967196456894063,2.484113588086689
8_30to8_31,1.9530827565772488,2.460875035541133
Madison_34to5_34,1.9838274557034221,2.450393535097557
9_46to8_46,1.9571383060815453,2.4501121113318334
Park_46toLexington_46,1.960661225426126,2.448936774771642
Madison_31toMadison_32,1.9449980933115671,2.4418905469958294
5_36to5_35,1.9200325766331787,2.425363689973582
Madison_41toMadison_42,1.9195668972470112,2.4094841277253454
6_42to6_43,1.8869932791940516,2.3895334612091417
5_56to5_55,1.8631147396139105,2.3893442013364905
9_48to8_48,1.904414285451172,2.3875499218368277
Lexington_31toPark_31,1.8842226199573937,2.3862553884719406
6_30to6_31,1.8591357701884172,2.374724524530762
9_56to9_55,1.8828969670345446,2.360354080714656
8_42to9_42,1.877044335246231,2.3516916526779372
5_54to5_53,1.898509860015447,2.3465522072392453
8_52to7_52,1.8401708168187625,2.3370937761178254
Lexington_33toLexington_34,1.8611467919337028,2.32791574884192
7_50to6_50,1.8308423787072785,2.305750026167626
9_35to9_34,1.7761490675354885,2.271038625949118
6_37to7_37,1.794776999228516,2.2544786497033202
8_42to8_43,1.7637865026316555,2.245149083693217
Lexington_55toLexington_56,1.7647592919773722,2.2338563252502888
5_33to6_33,1.7572451731380399,2.2227705461071556
9_50to8_50,1.797211989696886,2.2208942930441493
8_34to7_34,1.7641173782154478,2.217362254570995
5_58to5_57,1.763606936664508,2.211880257724918
7_36to7_35,1.7455894244515453,2.206888888520159
7_55to7_54,1.7566668485356678,2.2009947856223016
Madison_35to5_35,1.7629790297371515,2.184786682841594
6_30to5_30,1.7409792689067543,2.1769530388646334
7_56to7_55,1.7457110993616536,2.175474878885749
8_41to9_41,1.7206766502441477,2.1643542551843558
Madison_32toPark_32,1.6665704687679832,2.127984165481213
Park_44toLexington_44,1.6957688713620989,2.121619115505805
8_32to7_32,1.6873312039988568,2.115754941163996
7_58to7_57,1.6604473779825528,2.0634122429647417
8_41to8_42,1.6244553824274293,2.0485076807067473
8_34to9_34,1.6108630416140242,2.0196761958240828
8_43to9_43,1.6030122759900274,2.0160086499481635
7_32to6_32,1.5915514128166786,2.0124037737068066
7_52to6_52,1.6044831636988388,2.0046471313706653
7_54to7_53,1.5725915604037386,2.002252671502102
8_35to9_35,1.541041528635811,1.970681479477707
8_54to7_54,1.5499969300320606,1.9615404237898186
Madison_30toMadison_31,1.56023727404392,1.9501582899830834
Lexington_31toLexington_32,1.5398789604437828,1.9316192673869181
Park_42toLexington_42,1.5345001682911596,1.9112572791746554
7_33to7_32,1.5144826380618381,1.9100742829446604
9_52to8_52,1.5176020543824917,1.894907831023733
Park_31toMadison_31,1.5246633465309274,1.8822367312138792
Madison_57toPark_57,1.4782384708441991,1.8732576695747483
5_31to6_31,1.4871683691364903,1.8692357434215399
5_57toMadison_57,1.4809406387016446,1.8674509138023738
8_45to9_45,1.4657116177185099,1.8529429842705238
6_34to6_35,1.4832152696744472,1.84430416431767
9_58to9_57,1.4490736078396926,1.8312419070003514
9_54to8_54,1.4517696988651905,1.8113102501811824
7_40to7_39,1.4049618332381635,1.7709992200498959
8_57to7_57,1.4132142849895344,1.748708799927679
6_35to7_35,1.397260818496946,1.7434895150372025
9_56to8_56,1.3878765251834921,1.742593972520426
8_30to7_30,1.3746089292606543,1.7312715121905828
9_57to8_57,1.3864949380271074,1.726953608586824
8_56to8_57,1.363911245128108,1.718275435588163
7_56to6_56,1.3140185447122974,1.6586035052606019
8_47to9_47,1.2948411657529144,1.6375477106872978
7_54to6_54,1.3023236603419934,1.6277142857727849
8_56to7_56,1.3086707957911572,1.6234350121703798
9_30to8_30,1.2586816950638877,1.589178922630587
7_33to8_33,1.2571028686510206,1.5700264851341108
Park_40toLexington_40,1.2533540223570427,1.5589018196509534
9_39to9_38,1.2501467837708737,1.5571104679171097
7_57to8_57,1.243958794362462,1.5535014543007284
6_34to7_34,1.2272674677041489,1.5451365487030506
9_37to9_36,1.2133599746652652,1.5431029718205034
8_33to8_34,1.2138685826709819,1.5320887666198886
Madison_33toMadison_34,1.2126938588741738,1.5206694770601659
Madison_30toPark_30,1.2197386415315463,1.5206148519258516
9_41to9_40,1.1846651709486484,1.4810287453478788
Park_31toPark_30,1.1268874466483265,1.4319877352257386
8_49to9_49,1.129048729562313,1.430355093355327
Madison_33to5_33,1.1326872852421896,1.4223631746504635
Lexington_54toLexington_55,1.1078754356550364,1.3953344852336989
Lexington_52toLexington_53,1.0841196694739044,1.376417511334984
9_45to9_44,1.101619348562711,1.3753613591693823
9_58to8_58,1.0928400823728304,1.3713051645241203
Madison_31to5_31,1.0896755398481333,1.3604174373066467
8_51to9_51,1.076048510510882,1.3543344662622652
8_33to9_33,1.0874704851092105,1.3538038576306288
5_30toMadison_30,1.0745638110397555,1.3480458600264429
Park_38toLexington_38,1.095395447639453,1.3432516868680968
Lexington_50toLexington_51,1.0669876562924219,1.3325393541297128
7_58to6_58,1.0589521162734414,1.3172076563175312
6_33to7_33,1.048272517564849,1.3124940382237458
9_47to9_46,1.0368121368119585,1.309292878823834
9_49to9_48,1.0159835804401935,1.2636265120234937
Lexington_48toLexington_49,1.0026709414748642,1.2600457868850672
Lexington_46toLexington_47,1.0011997036245266,1.2432064439784487
9_51to9_50,0.9849112365237381,1.2351810902634552
5_58toMadison_58,0.9774638722797457,1.2138498324191171
5_32to5_31,0.9543183332525755,1.1940067133144951
5_33to5_32,0.9177534554748338,1.193445303193013
Lexington_42toLexington_43,0.9382590532372248,1.1808768425753444
Lexington_34toLexington_35,0.927732417672078,1.1630873595455398
Lexington_38toLexington_39,0.9201153367300908,1.1542060423855722
Lexington_40toLexington_41,0.9140385828241075,1.1443284706090622
Lexington_44toLexington_45,0.9099930867183843,1.1374564266216631
8_53to9_53,0.899595808737678,1.1327696771455937
Park_36toLexington_36,0.9091886084470576,1.1274806674598365
Lexington_36toLexington_37,0.8873564809629286,1.1097521768763425
7_30to6_30,0.8852923748773609,1.1069840493617216
Madison_57toMadison_58,0.8942587443028291,1.1064134614886822
9_53to9_52,0.8894841883667215,1.0994279750977785
9_33to9_32,0.8172333992965228,1.039642964000031
5_31to5_30,0.8307579272824646,1.0276144914155247
9_55to9_54,0.816921814897992,1.0218674633065263
Park_57toLexington_57,0.8035007658215004,1.0152346081635386
7_31to8_31,0.7971525415712646,0.9958756886605198
Park_57toPark_58,0.7690781447600656,0.9550261230775516
9_57to9_56,0.7575455404435613,0.9527898323402129
8_55to9_55,0.7453011573466185,0.938383123028445
6_57to6_58,0.7256689116556634,0.9175416999031064
Park_34toLexington_34,0.6906897458493739,0.8775478786324725
Lexington_56toLexington_57,0.6890992108771246,0.8752286177949562
7_32to7_31,0.6791365321106729,0.8443775044967624
6_31to7_31,0.6839927521416919,0.8387424444309862
8_58to7_58,0.6443846033157706,0.8063044956799055
Lexington_32toLexington_33,0.6417111051772064,0.7996207221380673
6_58to5_58,0.624172310901779,0.7837083355538945
Madison_58toPark_58,0.6054416393618129,0.7438309952589306
Park_32toLexington_32,0.5047850236746307,0.6670971906062043
8_57to9_57,0.4947891445956314,0.6299254074431512
8_57to8_58,0.36446029490841936,0.49265906936886283
7_31to7_30,0.3474920037781428,0.449700239839827
9_32to9_31,0.2550777411028147,0.3656664259702867
Park_30toLexington_30,0.17198017016732073,0.22382274162488813
9_31to9_30,0.12438640895967816,0.15064897842409095
Lexington_30toLexington_31,0.1191242599582976,0.14192989982806228
Lexington_57toLexington_58,0.11827205994127564,0.1351668688699136
Park_58toLexington_58,0.11827205994127564,0.1351668688699136
8_31to9_31,0.11827205994127564,0.1351668688699136
