edge,MAE,RMSE
9_52to9_51,2.4821431264530727,3.067504747052955
6_32to5_32,2.45935619531546,3.057295759534339
5_35to6_35,2.4304864549693064,3.035900356507866
5_50to5_49,2.4429864659512477,3.0324944014387514
Park_52toLexington_52,2.412142039969451,3.0318714900503876
Madison_39to5_39,2.404688737895857,3.0247591653950425
6_53to7_53,2.3830069393709854,2.9765344501615036
9_36to9_35,2.3493468409598237,2.9650285738309208
Lexington_51toLexington_52,2.35298332090545,2.955104996315175
6_57to5_57,2.386342614524751,2.9546979030231575
5_41to5_40,2.288651779572476,2.948425262471762
7_43to8_43,2.36143850382125,2.945431705758785
6_45to7_45,2.3582386073364514,2.922677718925516
6_55to7_55,2.3205946759149323,2.9174881395641843
7_37to8_37,2.3129412109828764,2.886383565016517
9_42to8_42,2.2866181926868205,2.885889010154619
6_47to7_47,2.307952326091396,2.8853750507090603
Lexington_53toLexington_54,2.2861092284626574,2.8842204506872178
Lexington_33toPark_33,2.292924461964474,2.8785857930734666
7_44to6_44,2.258907672460168,2.87434710500055
8_46to7_46,2.3025739179833833,2.867752871270943
5_54toMadison_54,2.302592150184832,2.8572067102269996
8_44to7_44,2.2412419264608987,2.8387950352470672
Lexington_47toLexington_48,2.2659715805590412,2.833277355246676
Lexington_49toLexington_50,2.2571010932941213,2.803699636861145
7_35to8_35,2.248911069490771,2.803257851665343
Madison_36toPark_36,2.2467028477849516,2.7989179516175535
Lexington_45toLexington_46,2.217039485960993,2.79707823192148
7_51to8_51,2.208236398747028,2.7750727398623374
9_43to9_42,2.2095408935581666,2.771043162133774
Madison_56toMadison_57,2.2132552902466998,2.765049613974571
7_34to6_34,2.2373184770389822,2.7639550035662173
7_49to8_49,2.1988960355173903,2.7532156746646064
7_45to8_45,2.1932362193272468,2.7527878461691038
6_42to7_42,2.178759407019094,2.742482581517498
Lexington_37toLexington_38,2.191749143372395,2.714840194912727
Lexington_43toLexington_44,2.1899267747534092,2.706772824055432
5_39to5_38,2.103559423359462,2.699979271877496
8_42to7_42,2.1615581987875196,2.696557683595353
7_40to6_40,2.174667239146442,2.6846023208601317
8_40to7_40,2.161539177271899,2.6717045386283758
9_44to8_44,2.1424246965514686,2.663398740487202
7_46to6_46,2.1506101025791518,2.661084799011631
6_31to6_32,2.0947437905538293,2.658287110772308
7_52to7_51,2.100297511887535,2.6537317651548467
Madison_34toMadison_35,2.1218387233915244,2.6523125345242726
Park_48toLexington_48,2.134444847407426,2.6368220034022554
7_57to7_56,2.091139286545674,2.624859963546946
5_57to6_57,2.1234778498272884,2.6226799399369236
Park_33toMadison_33,2.121711698517835,2.6187763086056757
Lexington_35toLexington_36,2.0837470164006833,2.607263154302159
7_47to8_47,2.071302930876124,2.5984002025367863
8_38to7_38,2.0586467705737617,2.595524804796157
8_48to7_48,2.089297787973977,2.593895631617525
7_53to8_53,2.077936195667339,2.5828921111095746
9_34to9_33,2.024420086363158,2.579542514206619
Madison_32toMadison_33,2.053633137314968,2.5685489856455455
8_36to7_36,2.0455551585050706,2.5446151254716667
9_38to8_38,2.0451492841882044,2.5280324613130714
