node_id,road_name,segment_start,segment_end,segment_length,direction,interval,year,month,day,day_of_week,hour,minute,lambda_car,lambda_bus
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,1,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,1,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,1,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,1,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,1,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,0,0.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,45,0.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,2,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,0,0.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,30,0.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,3,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,0,0.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,4,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,5,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,6,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,0,0.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,7,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,45,0.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,8,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,9,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,10,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,11,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,30,0.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,45,0.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,12,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,0,0.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,15,0.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,13,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,0,0.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,15,0.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,15,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,14,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,15,0.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,15,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,15,0.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,15,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,30,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,30,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,45,0.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,45,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,16,45,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,17,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,17,0,1.0,1.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,17,0,1.0,0.0
20,9_ave,59_st,34_st,125,south,15,2019,6,11,Tuesday,17,0,1.0,1.0
